49, 1110.490381, 37.536893, 20.991900, 9.353175, 9.353175, 9.353175, 9.353175, 9.353175, 9.353175
50, 1147.498483, 42.008104, 17.544995, 20.991900, 20.991900, 20.991900, 20.991900, 20.991900, 20.991900
51, 1186.145311, 66.191823, 40.445930, 40.445930, 40.445930, 40.445930, 40.445930, 40.445930, 40.445930
52, 1191.699384, 48.481395, 48.481395, 48.481395, 48.481395, 48.481395, 48.481395, 48.481395, 48.481395
53, 1209.217992, 24.264504, 13.128104, 13.128104, 13.128104, 13.128104, 13.128104, 13.128104, 13.128104
54, 1262.089890, 53.871901, 5.747320, 5.747320, 5.747320, 5.747320, 5.747320, 5.747320, 5.747320
55, 1318.342572, 72.389084, 49.124583, 36.887150, 36.887150, 36.887150, 36.887150, 36.887150, 36.887150
56, 1337.455424, 74.237435, 73.243709, 73.243709, 73.243709, 73.243709, 73.243709, 73.243709, 73.243709
57, 1338.211717, 23.919839, 23.919839, 23.919839, 23.919839, 23.919839, 23.919839, 23.919839, 23.919839
58, 1378.291880, 52.073891, 31.235732, 31.235732, 31.235732, 31.235732, 31.235732, 31.235732, 31.235732
59, 1407.056150, 33.764272, 28.967912, 28.967912, 28.967912, 28.967912, 28.967912, 28.967912, 28.967912
60, 1436.088240, 52.870251, 14.867730, 14.867730, 14.867730, 14.867730, 14.867730, 14.867730, 14.867730
61, 1473.220512, 119.145854, 119.145854, 119.145854, 119.145854, 119.145854, 119.145854, 119.145854, 119.145854
62, 1410.074660, 98.349882, 98.349882, 98.349882, 98.349882, 98.349882, 98.349882, 98.349882, 98.349882
63, 1375.724780, 7.135984, 7.135984, 7.135984, 7.135984, 7.135984, 7.135984, 7.135984, 7.135984
64, 1430.588797, 57.864019, 49.395336, 49.395336, 49.395336, 49.395336, 49.395336, 49.395336, 49.395336
65, 1447.193462, 83.923935, 83.923935, 83.923935, 83.923935, 83.923935, 83.923935, 83.923935, 83.923935
66, 1429.269528, 4.210866, 10.029907, 10.029907, 10.029907, 10.029907, 10.029907, 10.029907, 10.029907
67, 1497.058664, 62.789137, 4.210866, 4.210866, 4.210866, 4.210866, 4.210866, 4.210866, 4.210866
68, 1549.028758, 62.970096, 53.759231, 13.937059, 13.937059, 13.937059, 13.937059, 13.937059, 13.937059
69, 1599.091700, 107.067877, 44.097782, 43.097782, 6.965162, 4.191540, 4.191540, 4.191540, 4.191540
70, 1668.126539, 101.822173, 49.062943, 40.822173, 34.857012, 6.965162, 6.965162, 6.965162, 6.965162
71, 1721.935000, 160.876338, 134.279168, 134.279168, 134.279168, 134.279168, 134.279168, 134.279168, 134.279168
72, 1647.655833, 40.458118, 40.458118, 40.458118, 40.458118, 40.458118, 40.458118, 40.458118, 40.458118
73, 1671.197716, 55.665305, 55.665305, 55.665305, 55.665305, 55.665305, 55.665305, 55.665305, 55.665305
74, 1685.532412, 34.500897, 34.500897, 34.500897, 34.500897, 34.500897, 34.500897, 34.500897, 34.500897
75, 1717.031516, 102.930122, 102.930122, 102.930122, 102.930122, 102.930122, 102.930122, 102.930122, 102.930122
76, 1672.101395, 57.012198, 57.012198, 57.012198, 57.012198, 57.012198, 57.012198, 57.012198, 57.012198
77, 1691.089198, 13.570764, 13.570764, 13.570764, 13.570764, 13.570764, 13.570764, 13.570764, 13.570764
78, 1743.518435, 63.429238, 18.518779, 18.518779, 18.518779, 18.518779, 18.518779, 18.518779, 18.518779
79, 1784.999657, 48.481223, 42.716630, 6.764594, 6.764594, 6.764594, 6.764594, 6.764594, 6.764594
80, 1852.235064, 99.145867, 45.910460, 40.145867, 26.257265, 26.257265, 26.257265, 26.257265, 26.257265
81, 1875.977800, 90.459366, 28.978144, 22.314914, 22.314914, 22.314914, 22.314914, 22.314914, 22.314914
82, 1915.662887, 101.573690, 55.542089, 55.542089, 55.542089, 55.542089, 55.542089, 55.542089, 55.542089
83, 1918.120799, 75.602365, 12.031602, 9.667793, 9.667793, 9.667793, 9.667793, 9.667793, 9.667793
84, 1978.453007, 95.363810, 41.594422, 41.594422, 41.594422, 41.594422, 41.594422, 41.594422, 41.594422
85, 1996.858586, 95.340152, 13.280425, 13.280425, 13.280425, 13.280425, 13.280425, 13.280425, 13.280425
86, 2043.578162, 101.488965, 19.488965, 9.238254, 9.238254, 9.238254, 9.238254, 9.238254, 9.238254
87, 2102.339909, 133.821475, 92.810902, 92.810902, 92.810902, 92.810902, 92.810902, 92.810902, 92.810902
88, 2073.529007, 68.439810, 14.351193, 14.351193, 14.351193, 14.351193, 14.351193, 14.351193, 14.351193
89, 2115.177815, 91.659381, 89.070649, 89.070649, 89.070649, 89.070649, 89.070649, 89.070649, 89.070649
90, 2094.107167, 38.723250, 38.723250, 38.723250, 38.723250, 38.723250, 38.723250, 38.723250, 38.723250
91, 2107.383918, 32.865484, 15.731536, 2.000002, 2.000002, 2.000002, 2.000002, 2.000002, 2.000002
92, 2141.652384, 37.268467, 15.545218, 15.731536, 15.731536, 15.731536, 15.731536, 15.731536, 15.731536
93, 2188.606622, 67.088188, 37.222705, 15.499456, 7.407294, 7.407294, 7.407294, 7.407294, 7.407294
94, 2249.199330, 77.815413, 43.546948, 31.433602, 31.433602, 31.433602, 31.433602, 31.433602, 31.433602
95, 2275.765730, 97.247296, 25.658564, 15.275731, 15.275731, 15.275731, 15.275731, 15.275731, 15.275731
96, 2328.490001, 90.106084, 39.783742, 16.438339, 16.438339, 16.438339, 16.438339, 16.438339, 16.438339
97, 2381.436124, 133.917690, 53.106084, 17.053879, 17.053879, 17.053879, 17.053879, 17.053879, 17.053879
98, 2416.997787, 127.613870, 46.890621, 3.949115, 2.437279, 2.437279, 2.437279, 2.437279, 2.437279
99, 2441.439114, 136.920680, 42.786732, 33.558675, 33.558675, 33.558675, 33.558675, 33.558675, 33.558675
100, 2491.001837, 150.617920, 56.617920, 18.004052, 6.148095, 6.148095, 6.148095, 6.148095, 6.148095
101, 2538.853744, 181.335310, 64.746578, 23.496172, 23.496172, 23.496172, 23.496172, 23.496172, 23.496172
102, 2579.357575, 175.973658, 64.705193, 43.254333, 43.254333, 43.254333, 43.254333, 43.254333, 43.254333
103, 2584.103245, 116.126645, 65.592685, 65.592685, 65.592685, 65.592685, 65.592685, 65.592685, 65.592685
104, 2580.510562, 179.584811, 19.870953, 19.870953, 19.870953, 19.870953, 19.870953, 19.870953, 19.870953
105, 2612.639612, 148.255695, 50.671662, 50.671662, 50.671662, 50.671662, 50.671662, 50.671662, 50.671662
106, 2623.967952, 107.449518, 7.247698, 7.247698, 7.247698, 7.247698, 7.247698, 7.247698, 7.247698
107, 2690.720257, 224.593075, 224.593075, 224.593075, 224.593075, 224.593075, 224.593075, 224.593075, 224.593075
108, 2514.127185, 39.790065, 39.790065, 39.790065, 39.790065, 39.790065, 39.790065, 39.790065, 39.790065
109, 2532.337123, 130.875015, 130.875015, 130.875015, 130.875015, 130.875015, 130.875015, 130.875015, 130.875015
110, 2459.462111, 12.401694, 12.401694, 12.401694, 12.401694, 12.401694, 12.401694, 12.401694, 12.401694
111, 2495.060420, 46.598312, 8.205820, 8.205820, 8.205820, 8.205820, 8.205820, 8.205820, 8.205820
112, 2556.854603, 52.902680, 52.902680, 52.902680, 52.902680, 52.902680, 52.902680, 52.902680, 52.902680
