0, 900.000000, 1020.000000, 1140.000000, 1250.389401, 1250.389401
1, 900.000000, 1020.000000, 1069.612329, 900.000000, 900.000000
2, 1449.610599, 1569.610599, 900.000000, 1069.612329, 1069.612329
3, 1630.387671, 1409.916674, 1884.283205, 900.000000, 900.000000
4, 1365.327394, 1045.798391, 900.000000, 1260.000000, 1314.882737
5, 1495.657837, 1275.186840, 1068.615623, 1049.859446, 1104.742183
6, 1886.571216, 1106.571216, 899.999999, 936.126559, 899.999999
7, 912.616369, 1070.444656, 1625.117262, 899.999999, 1167.318822
8, 2750.444656, 1419.723389, 1393.924998, 1873.924998, 899.999998
9, 2859.723389, 1019.999998, 899.999998, 899.999998, 1379.999998
10, 1397.264932, 899.999998, 1139.999998, 1259.999998, 899.999998
11, 1179.860103, 1019.999998, 924.956973, 924.956973, 1379.999998
12, 1164.583747, 995.043023, 899.999998, 899.999998, 1355.043023
13, 1408.869472, 899.999998, 1021.658855, 1027.318813, 899.999998
14, 1851.704495, 1249.009367, 899.999997, 905.659955, 1609.009367
15, 1606.101680, 1223.535781, 1153.966342, 1153.966342, 1583.535781
16, 2010.064481, 1587.120746, 1351.198550, 1351.198550, 1587.120746
17, 2278.110535, 1566.241575, 1948.779603, 2074.439561, 1806.241575
18, 1640.631635, 1745.480732, 2095.632348, 2095.632348, 983.800964
19, 1745.533421, 2238.250430, 2034.714646, 2160.374604, 1745.480732
20, 1731.892273, 1643.800964, 1440.265180, 1565.925138, 2478.250430
21, 1072.193305, 1376.047886, 1726.199502, 1726.199502, 1578.542195
22, 1358.874807, 1705.673316, 1502.137532, 1627.797490, 1376.047886
23, 1644.828868, 2238.542195, 2035.006411, 2160.666369, 1945.673316
24, 1872.884598, 1467.308524, 1817.460140, 1817.460140, 1782.380987
25, 1567.017993, 1032.333200, 2238.845203, 954.457374, 1467.308524
26, 1085.647363, 2442.380987, 2171.742158, 2364.505161, 1272.333200
27, 8354.903128, 1094.291058, 1879.856813, 1444.442674, 2615.277942
28, 1370.042304, 1604.968763, 1717.290175, 1527.092937, 1094.291058
29, 1434.410837, 3275.277942, 1455.949915, 3197.402116, 1844.968763
30, 1815.489302, 1608.300849, 2668.811806, 1958.452465, 3223.392597
31, 1214.318757, 1527.157888, 2289.925738, 1449.282062, 1608.300849
32, 984.292289, 3883.392597, 1969.959706, 3805.516771, 1767.157888
33, 10383.395886, 4107.152949, 3178.700692, 1171.215230, 4012.347590
34, 9443.190072, 3717.041835, 2212.114863, 4594.471764, 3717.041835
35, 9478.402300, 1386.258255, 1182.722471, 4204.360650, 3694.086366
36, 1422.518753, 4259.281007, 4055.745223, 4181.405181, 1626.258255
37, 1733.574654, 1105.458555, 1455.610171, 1455.610171, 4000.047387
38, 1987.562140, 1394.550732, 1191.014948, 1316.674906, 1105.458555
39, 2252.161068, 4660.047387, 4456.511603, 4582.171561, 1634.550732
40, 2154.355074, 1550.905553, 1901.057169, 1901.057169, 4789.766565
41, 2253.461413, 1174.458652, 970.922868, 1096.582826, 1550.905553
42, 2585.280492, 5449.766565, 5246.230781, 5371.890739, 1414.458652
43, 2875.616375, 5349.605024, 1069.860156, 1069.860156, 5254.799665
44, 2020.145402, 4824.501022, 5711.263881, 5836.923839, 4824.501022
45, 1544.258344, 1284.903181, 5186.159879, 5311.819837, 4618.773242
46, 965.245568, 5183.967883, 4980.432099, 5106.092057, 1524.903181
47, 1153.247875, 5470.010029, 5820.161645, 5820.161645, 5375.204670
48, 1668.224100, 5389.679794, 5739.831410, 5739.831410, 5389.679794
49, 15082.241092, 5932.286190, 5728.750406, 5854.410364, 5367.091549
50, 15574.667050, 5429.796807, 5226.261023, 5351.920981, 1063.129645
51, 15623.252702, 3515.458520, 3311.922736, 3437.582694, 5669.796807
52, 1224.732323, 1157.935004, 1508.086620, 1508.086620, 1128.519908
53, 966.381285, 1693.714549, 1490.178765, 1615.838723, 1628.173032
54, 1419.867132, 3455.784652, 3252.248868, 3377.908826, 4655.458520
55, 1690.995793, 1722.978391, 2073.130007, 2073.130007, 1647.106322
56, 1321.656506, 2212.300963, 2008.765179, 2134.425137, 1794.965966
57, 18212.207695, 4147.758732, 3944.222948, 4069.882906, 4595.784652
58, 1425.058359, 1889.771325, 2239.922941, 2239.922941, 1648.406667
59, 1060.964175, 2213.601308, 2010.065524, 2135.725482, 2225.891384
60, 19281.625584, 3543.761072, 3340.225288, 3465.885246, 5287.758732
61, 19599.141112, 2320.696743, 2670.848359, 2670.848359, 2270.561629
62, 1426.020629, 2835.756270, 2632.220486, 2757.880444, 1660.756294
63, 1746.291329, 4154.998412, 3951.462628, 4077.122586, 4683.761072
64, 1671.845935, 1755.561653, 2105.713269, 2105.713269, 939.203598
65, 1803.100768, 1504.398239, 1300.862455, 1426.522413, 5294.998412
66, 2161.483610, 4852.528492, 4648.992708, 4774.652666, 5092.528492
67, 1021.349836, 5090.309040, 1050.813435, 1050.813435, 4995.503681
68, 22359.436495, 5064.860456, 909.851986, 1035.511944, 5064.860456
69, 22589.626670, 1265.856460, 5451.967897, 5577.627855, 4600.880701
70, 1095.271769, 5166.075342, 1753.791967, 1753.791967, 1505.856460
71, 23054.659770, 1448.193129, 6326.519313, 6452.179271, 4932.385694
72, 1072.940928, 1968.834992, 5862.539558, 5988.199516, 1448.193129
73, 1256.519073, 5592.385694, 5388.849910, 5514.509868, 2208.834992
74, 1628.705423, 5839.964659, 6190.116275, 6190.116275, 5745.159300
75, 1631.858158, 5729.022832, 6079.174448, 6079.174448, 5729.022832
76, 1960.315503, 6285.320494, 6081.784710, 6207.444668, 5720.125853
77, 25229.555768, 6233.383294, 6029.847510, 6155.507468, 6473.383294
78, 1075.831861, 5929.483257, 5725.947473, 5851.607431, 6169.483257
79, 25923.827988, 960.148574, 1310.300190, 1310.300190, 6112.734690
80, 26434.593778, 926.521180, 6569.198906, 6694.858864, 960.148574
81, 1107.407346, 6772.734690, 5905.807436, 6031.467394, 1166.521180
82, 27254.263543, 1155.283383, 5691.533594, 5817.193552, 6349.343220
83, 1232.500199, 1651.135688, 1611.478155, 1611.478155, 1155.283383
84, 28131.675298, 7009.343220, 1516.942240, 1642.602198, 1891.135688
85, 1105.435570, 1057.072757, 6574.115518, 6699.775476, 7035.069378
86, 28529.185915, 7695.069378, 2336.092663, 2336.092663, 1057.072757
87, 26955.318625, 7677.651302, 1418.731614, 1544.391572, 1065.669251
88, 1247.922673, 7427.792866, 7224.257082, 7349.917040, 7917.651302
